recetteID,nom_recette,ingredient_1,ingredient_1_vegan,ingredient_2,ingredient_2_vegan,ingredient_3,ingredient_3_vegan,ingredient_4,ingredient_4_vegan,ingredient_5,ingredient_5_vegan,ingredient_6,ingredient_6_vegan,nom_recette_vegan_equivalente,ingredient_vegan_1,ingredient_vegan_1_vegan,ingredient_vegan_2,ingredient_vegan_2_vegan,ingredient_vegan_3,ingredient_vegan_3_vegan,ingredient_vegan_4,ingredient_vegan_4_vegan,ingredient_vegan_5,ingredient_vegan_5_vegan,ingredient_vegan_6,ingredient_vegan_6_vegan
163,Salade de lentilles,Lentilles,Y,Tomates,Y,Oignons,Y,Persil,Y,Vinaigre,Y,Huile,Y,Salade de lentilles,Lentilles,Y,Tomates,Y,Oignons,Y,Persil,Y,Vinaigre,Y,Huile,Y
164,Caponata,Aubergines,Y,Tomates,Y,Céleri,Y,Olives,Y,Câpres,Y,Vinaigre,Y,Caponata,Aubergines,Y,Tomates,Y,Céleri,Y,Olives,Y,Câpres,Y,Vinaigre,Y
165,Rémoulade de céleri,Céleri-rave,Y,Mayonnaise,N,Moutarde,Y,Citron,Y,Persil,Y,Câpres,Y,Rémoulade végane,Céleri-rave,Y,Mayonnaise végane,Y,Moutarde,Y,Citron,Y,Persil,Y,Câpres,Y
166,Salade de betteraves,Betteraves,Y,Noix,Y,Chèvre,N,Miel,Y,Vinaigre balsamique,Y,Huile,Y,Salade végane betteraves,Betteraves,Y,Noix,Y,Fromage végétal,Y,Sirop d'agave,Y,Vinaigre balsamique,Y,Huile,Y
167,Carpaccio de bœuf,Bœuf,N,Parmesan,N,Roquette,Y,Citron,Y,Huile d'olive,Y,Câpres,Y,Carpaccio végétal,Betterave rouge,Y,Parmesan végétal,Y,Roquette,Y,Citron,Y,Huile d'olive,Y,Câpres,Y
168,Salade landaise,Salade,Y,Magrets fumés,N,Foie gras,N,Gésiers,N,Maïs,Y,Tomates,Y,Salade landaise végane,Salade,Y,Seitan fumé,Y,Pâté végétal,Y,Champignons grillés,Y,Maïs,Y,Tomates,Y
169,Salade périgourdine,Salade,Y,Noix,Y,Roquefort,N,Magret,N,Foie gras,N,Huile de noix,Y,Salade végane périgourdine,Salade,Y,Noix,Y,Fromage végétal,Y,Seitan,Y,Pâté végétal,Y,Huile de noix,Y
170,Tartare de bœuf,Bœuf,N,Câpres,Y,Cornichons,Y,Œuf,N,Moutarde,Y,Échalotes,Y,Tartare végétal,Betterave rouge,Y,Câpres,Y,Cornichons,Y,Tofu,Y,Moutarde,Y,Échalotes,Y
171,Vitello tonnato,Veau,N,Thon,N,Mayonnaise,N,Câpres,Y,Citron,Y,Anchois,N,Vitello végane,Seitan,Y,Pois chiches,Y,Mayonnaise végane,Y,Câpres,Y,Citron,Y,Algue nori,Y
172,Œufs à la coque,Œufs,N,Beurre,N,Pain,Y,Sel,Y,Mouillettes,Y,,Œufs véganes à la coque,Tofu soyeux,Y,Beurre végétal,Y,Pain,Y,Sel,Y,Mouillettes,Y,Curcuma,Y
173,Œufs brouillés,Œufs,N,Beurre,N,Crème fraîche,N,Ciboulette,Y,Sel,Y,Poivre,Y,Œufs brouillés véganes,Tofu soyeux,Y,Beurre végétal,Y,Crème de soja,Y,Ciboulette,Y,Sel,Y,Poivre,Y
174,Omelette aux fines herbes,Œufs,N,Beurre,N,Persil,Y,Ciboulette,Y,Estragon,Y,Cerfeuil,Y,Omelette végane,Tofu soyeux,Y,Beurre végétal,Y,Persil,Y,Ciboulette,Y,Estragon,Y,Cerfeuil,Y
175,Croque-madame,Pain de mie,Y,Jambon,N,Gruyère,N,Béchamel,N,Œuf,N,Beurre,N,Croque-madame végane,Pain de mie,Y,Jambon végétal,Y,Fromage végétal,Y,Béchamel végane,Y,Tofu brouillé,Y,Beurre végétal,Y
176,Welsh,Pain,Y,Cheddar,N,Bière,Y,Moutarde,Y,Jambon,N,Œuf,N,Welsh végane,Pain,Y,Fromage végétal,Y,Bière,Y,Moutarde,Y,Jambon végétal,
601,Crème brûlée,Crème,N,Œufs,N,Sucre,Y,Vanille,Y,Lait,N,Cassonade,Y,Crème brûlée végane,Crème coco,Y,Aquafaba,Y,Sucre,Y,Vanille,Y,Lait végétal,Y,Cassonade,Y
602,Mousse au chocolat,Chocolat noir,Y,Œufs,N,Sucre,Y,Beurre,N,Crème,N,Vanille,Y,Mousse chocolat végane,Chocolat noir,Y,Aquafaba,Y,Sucre,Y,Beurre végétal,Y,Crème végétale,Y,Vanille,Y
603,Tiramisu,Mascarpone,N,Œufs,N,Sucre,Y,Café,Y,Biscuits,Y,Cacao,Y,Tiramisu végane,Mascarpone végétal,Y,Aquafaba,Y,Sucre,Y,Café,Y,Biscuits véganes,Y,Cacao,Y
604,Panna cotta,Crème,N,Gélatine,N,Sucre,Y,Vanille,Y,Fruits rouges,Y,Coulis,Y,Panna cotta végane,Crème coco,Y,Agar-agar,Y,Sucre,Y,Vanille,Y,Fruits rouges,Y,Coulis,Y
605,Soufflé au chocolat,Chocolat noir,Y,Œufs,N,Sucre,Y,Beurre,N,Farine,Y,Lait,N,Soufflé chocolat végane,Chocolat noir,Y,Aquafaba,Y,Sucre,Y,Beurre végétal,Y,Farine,Y,Lait végétal,Y
606,Île flottante,Œufs,N,Lait,N,Sucre,Y,Vanille,Y,Caramel,Y,Amandes,Y,Île flottante végane,Aquafaba,Y,Lait végétal,Y,Sucre,Y,Vanille,Y,Caramel végane,Y,Amandes,Y
607,Profiteroles,Pâte à choux,Y,Crème pâtissière,N,Chocolat,Y,Œufs,N,Beurre,N,Sucre,Y,Profiteroles véganes,Pâte à choux végane,Y,Crème végétale,Y,Chocolat,Y,Aquafaba,Y,Beurre végétal,Y,Sucre,Y
608,Éclairs au café,Pâte à choux,Y,Crème café,N,Fondant,Y,Œufs,N,Beurre,N,Café,Y,Éclairs café véganes,Pâte à choux végane,Y,Crème café végane,Y,Fondant végane,Y,Aquafaba,Y,Beurre végétal,Y,Café,Y
609,Paris-Brest,Pâte à choux,Y,Crème pralinée,N,Amandes,Y,Œufs,N,Beurre,N,Sucre,Y,Paris-Brest végane,Pâte à choux végane,Y,Crème pralinée végane,Y,Amandes,Y,Aquafaba,Y,Beurre végétal,Y,Sucre,Y
610,Saint-Honoré,Pâte brisée,Y,Pâte à choux,Y,Crème Chantilly,N,Caramel,Y,Œufs,N,Beurre,N,Saint-Honoré végane,Pâte brisée végane,Y,Pâte à choux végane,Y,Chantilly végétale,Y,Caramel végane,Y,Aquafaba,Y,Beurre végétal,Y
611,Millefeuille,Pâte feuilletée,Y,Crème pâtissière,N,Fondant,Y,Œufs,N,Beurre,N,Sucre glace,Y,Millefeuille végane,Pâte feuilletée végane,Y,Crème pâtissière végane,Y,Fondant végane,Y,Aquafaba,Y,Beurre végétal,Y,Sucre glace,Y
612,Opéra,Biscuit joconde,Y,Ganache,N,Crème café,N,Glaçage,Y,Chocolat,Y,Café,Y,Opéra végane,Biscuit végane,Y,Ganache végétale,Y,Crème café végane,Y,Glaçage végane,Y,Chocolat,Y,Café,Y
613,Fraisier,Génoise,Y,Crème mousseline,N,Fraises,Y,Pâte d'amande,Y,Œufs,N,Beurre,N,Fraisier végane,Génoise végane,Y,Crème végétale,Y,Fraises,Y,Pâte d'amande végane,Y,Aquafaba,Y,Beurre végétal,Y
614,Forêt noire,Génoise chocolat,Y,Crème chantilly,N,Cerises,Y,Kirsch,Y,Chocolat,Y,Œufs,N,Forêt noire végane,Génoise chocolat végane,Y,Chantilly végétale,Y,Cerises,Y,Kirsch,Y,Chocolat,Y,Aquafaba,Y
615,Mille-feuille framboise,Pâte feuilletée,Y,Crème diplomate,N,Framboises,Y,Sucre glace,Y,Œufs,N,Crème,N,Mille-feuille framboise végane,Pâte feuilletée végane,Y,Crème végétale,Y,Framboises,Y,Sucre glace,Y,Aquafaba,Y,Crème végétale,Y
616,Tarte au citron,Pâte sablée,Y,Citrons,Y,Œufs,N,Sucre,Y,Beurre,N,Meringue,N,Tarte citron végane,Pâte sablée végane,Y,Citrons,Y,Aquafaba,Y,Sucre,Y,Beurre végétal,Y,Meringue végane,Y
617,Tarte aux pommes,Pâte brisée,Y,Pommes,Y,Sucre,Y,Cannelle,Y,Beurre,N,Œufs,N,Tarte pommes végane,Pâte brisée végane,Y,Pommes,Y,Sucre,Y,Cannelle,Y,Beurre végétal,Y,Aquafaba,Y
618,Tarte aux poires,Pâte sablée,Y,Poires,Y,Amandes,Y,Sucre,Y,Crème d'amande,N,Vanille,Y,Tarte poires végane,Pâte sablée végane,Y,Poires,Y,Amandes,Y,Sucre,Y,Crème amande végane,Y,Vanille,Y
619,Tarte tatin,Pâte brisée,Y,Pommes,Y,Caramel,Y,Beurre,N,Sucre,Y,Cannelle,Y,Tarte tatin végane,Pâte brisée végane,Y,Pommes,Y,Caramel végane,Y,Beurre végétal,Y,Sucre,Y,Cannelle,Y
620,Tarte aux fraises,Pâte sablée,Y,Fraises,Y,Crème pâtissière,N,Nappage,Y,Sucre,Y,Vanille,Y,Tarte fraises végane,Pâte sablée végane,Y,Fraises,Y,Crème pâtissière végane,Y,Nappage végane,Y,Sucre,Y,Vanille,Y
621,Clafoutis aux cerises,Cerises,Y,Œufs,N,Lait,N,Sucre,Y,Farine,Y,Vanille,Y,Clafoutis végane,Cerises,Y,Aquafaba,Y,Lait végétal,Y,Sucre,Y,Farine,Y,Vanille,Y
622,Far breton,Pruneaux,Y,Œufs,N,Lait,N,Farine,Y,Sucre,Y,Rhum,Y,Far breton végane,Pruneaux,Y,Aquafaba,Y,Lait végétal,Y,Farine,Y,Sucre,Y,Rhum,Y
623,Kouign-amann,Pâte levée,Y,Beurre salé,N,Sucre,Y,Farine,Y,Levure,Y,Sel,Y,Kouign-amann végane,Pâte levée végane,Y,Beurre salé végétal,Y,Sucre,Y,Farine,Y,Levure,Y,Sel,Y
624,Cannelés,Lait,N,Œufs,N,Sucre,Y,Farine,Y,Rhum,Y,Vanille,Y,Cannelés véganes,Lait végétal,Y,Aquafaba,Y,Sucre,Y,Farine,Y,Rhum,Y,Vanille,Y
625,Madeleines,Œufs,N,Sucre,Y,Farine,Y,Beurre,N,Miel,N,Citron,Y,Madeleines véganes,Aquafaba,Y,Sucre,Y,Farine,Y,Beurre végétal,Y,Sirop d'agave,Y,Citron,Y
626,Financiers,Beurre noisette,N,Sucre glace,Y,Poudre amandes,Y,Blancs œufs,N,Farine,Y,Vanille,Y,Financiers véganes,Beurre végétal,Y,Sucre glace,Y,Poudre amandes,Y,Aquafaba,Y,Farine,Y,Vanille,Y
627,Macarons,Poudre amandes,Y,Sucre glace,Y,Blancs œufs,N,Colorant,Y,Ganache,N,Sucre,Y,Macarons véganes,Poudre amandes,Y,Sucre glace,Y,Aquafaba,Y,Colorant végétal,Y,Ganache végétale,Y,Sucre,Y
628,Chouquettes,Pâte à choux,Y,Œufs,N,Beurre,N,Sucre perlé,Y,Farine,Y,Eau,Y,Chouquettes véganes,Pâte à choux végane,Y,Aquafaba,Y,Beurre végétal,Y,Sucre perlé,Y,Farine,Y,Eau,Y
629,Choux à la crème,Pâte à choux,Y,Crème pâtissière,N,Œufs,N,Beurre,N,Sucre,Y,Vanille,Y,Choux crème véganes,Pâte à choux végane,Y,Crème pâtissière végane,Y,Aquafaba,Y,Beurre végétal,Y,Sucre,Y,Vanille,Y
630,Religieuse,Pâte à choux,Y,Crème café,N,Fondant,Y,Œufs,N,Beurre,N,Café,Y,Religieuse végane,Pâte à choux végane,Y,Crème café végane,Y,Fondant végane,Y,Aquafaba,Y,Beurre végétal,Y,Café,Y
631,Baba au rhum,Pâte levée,Y,Rhum,Y,Sucre,Y,Œufs,N,Beurre,N,Raisins,Y,Baba végane,Pâte levée végane,Y,Rhum,Y,Sucre,Y,Aquafaba,Y,Beurre végétal,Y,Raisins,Y
632,Savarin,Pâte levée,Y,Sirop,Y,Fruits,Y,Œufs,N,Beurre,N,Rhum,Y,Savarin végane,Pâte levée végane,Y,Sirop,Y,Fruits,Y,Aquafaba,Y,Beurre végétal,Y,Rhum,Y
633,Brioche,Farine,Y,Œufs,N,Beurre,N,Sucre,Y,Levure,Y,Lait,N,Brioche végane,Farine,Y,Aquafaba,Y,Beurre végétal,Y,Sucre,Y,Levure,Y,Lait végétal,Y
634,Pain perdu,Pain rassis,Y,Œufs,N,Lait,N,Sucre,Y,Vanille,Y,Beurre,N,Pain perdu végane,Pain rassis,Y,Aquafaba,Y,Lait végétal,Y,Sucre,Y,Vanille,Y,Beurre végétal,Y
635,Crêpes sucrées,Farine,Y,Œufs,N,Lait,N,Sucre,Y,Beurre,N,Vanille,Y,Crêpes véganes,Farine,Y,Aquafaba,Y,Lait végétal,Y,Sucre,Y,Beurre végétal,Y,Vanille,Y
636,Crêpes Suzette,Pâte crêpes,Y,Orange,Y,Beurre,N,Sucre,Y,Grand Marnier,Y,Œufs,N,Crêpes Suzette véganes,Pâte crêpes végane,Y,Orange,Y,Beurre végétal,Y,Sucre,Y,Grand Marnier,Y,Aquafaba,Y
637,Gaufres,Farine,Y,Œufs,N,Lait,N,Beurre,N,Sucre,Y,Levure,Y,Gaufres véganes,Farine,Y,Aquafaba,Y,Lait végétal,Y,Beurre végétal,Y,Sucre,Y,Levure,Y
638,Beignets,Farine,Y,Œufs,N,Lait,N,Levure,Y,Sucre,Y,Huile,Y,Beignets véganes,Farine,Y,Aquafaba,Y,Lait végétal,Y,Levure,Y,Sucre,Y,Huile,Y
639,Pets de nonne,Pâte à choux,Y,Œufs,N,Beurre,N,Farine,Y,Sucre,Y,Huile,Y,Pets de nonne véganes,Pâte à choux végane,Y,Aquafaba,Y,Beurre végétal,Y,Farine,Y,Sucre,Y,Huile,Y
640,Bugnes,Farine,Y,Œufs,N,Beurre,N,Sucre,Y,Rhum,Y,Citron,Y,Bugnes véganes,Farine,Y,Aquafaba,Y,Beurre végétal,Y,Sucre,Y,Rhum,Y,Citron,Y
641,Churros,Farine,Y,Eau,Y,Beurre,N,Sucre,Y,Huile,Y,Cannelle,Y,Churros véganes,Farine,Y,Eau,Y,Beurre végétal,Y,Sucre,Y,Huile,Y,Cannelle,Y
642,Beignets aux pommes,Pommes,Y,Pâte à beignets,Y,Œufs,N,Sucre,Y,Cannelle,Y,Huile,Y,Beignets pommes véganes,Pommes,Y,Pâte végane,Y,Aquafaba,Y,Sucre,Y,Cannelle,Y,Huile,Y
643,Donuts,Farine,Y,Œufs,N,Beurre,N,Sucre,Y,Levure,Y,Glaçage,Y,Donuts véganes,Farine,Y,Aquafaba,Y,Beurre végétal,Y,Sucre,Y,Levure,Y,Glaçage végane,Y
644,Cookies,Farine,Y,Beurre,N,Sucre,Y,Œufs,N,Chocolat,Y,Vanille,Y,Cookies véganes,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Chocolat,Y,Vanille,Y
645,Sablés,Farine,Y,Beurre,N,Sucre,Y,Œufs,N,Vanille,Y,Sel,Y,Sablés véganes,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Vanille,Y,Sel,Y
646,Langues de chat,Farine,Y,Beurre,N,Sucre,Y,Blancs œufs,N,Vanille,Y,Sel,Y,Langues chat véganes,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Vanille,Y,Sel,Y
647,Tuiles aux amandes,Amandes,Y,Sucre,Y,Beurre,N,Blancs œufs,N,Farine,Y,Vanille,Y,Tuiles véganes,Amandes,Y,Sucre,Y,Beurre végétal,Y,Aquafaba,Y,Farine,Y,Vanille,Y
648,Rochers coco,Noix de coco,Y,Sucre,Y,Blancs œufs,N,Vanille,Y,Maïzena,Y,Sel,Y,Rochers coco véganes,Noix de coco,Y,Sucre,Y,Aquafaba,Y,Vanille,Y,Maïzena,Y,Sel,Y
649,Mendiants,Chocolat noir,Y,Amandes,Y,Noisettes,Y,Raisins,Y,Figues,Y,Pistaches,Y,Mendiants véganes,Chocolat noir végane,Y,Amandes,Y,Noisettes,Y,Raisins,Y,Figues,Y,Pistaches,Y
650,Truffes au chocolat,Chocolat noir,Y,Crème,N,Beurre,N,Cacao,Y,Rhum,Y,Sucre,Y,Truffes véganes,Chocolat noir,Y,Crème coco,Y,Beurre végétal,Y,Cacao,Y,Rhum,Y,Sucre,Y
651,Fudge,Sucre,Y,Beurre,N,Crème,N,Chocolat,Y,Vanille,Y,Noix,Y,Fudge végane,Sucre,Y,Beurre végétal,Y,Crème végétale,Y,Chocolat végane,Y,Vanille,Y,Noix,Y
652,Caramels,Sucre,Y,Beurre,N,Crème,N,Sel,Y,Vanille,Y,Glucose,Y,Caramels véganes,Sucre,Y,Beurre végétal,Y,Crème végétale,Y,Sel,Y,Vanille,Y,Glucose,Y
653,Nougat tendre,Miel,N,Blancs œufs,N,Sucre,Y,Amandes,Y,Pistaches,Y,Vanille,Y,Nougat tendre végane,Sirop d'agave,Y,Aquafaba,Y,Sucre,Y,Amandes,Y,Pistaches,Y,Vanille,Y
654,Pralines,Amandes,Y,Sucre,Y,Eau,Y,Colorant rouge,Y,Vanille,Y,Glucose,Y,Pralines véganes,Amandes,Y,Sucre,Y,Eau,Y,Colorant végétal,Y,Vanille,Y,Glucose,Y
655,Pâtes de fruits,Fruits,Y,Sucre,Y,Pectine,Y,Acide citrique,Y,Glucose,Y,Eau,Y,Pâtes fruits véganes,Fruits,Y,Sucre,Y,Pectine,Y,Acide citrique,Y,Glucose,Y,Eau,Y
656,Guimauves,Sucre,Y,Gélatine,N,Blancs œufs,N,Glucose,Y,Vanille,Y,Colorant,Y,Guimauves véganes,Sucre,Y,Agar-agar,Y,Aquafaba,Y,Glucose,Y,Vanille,Y,Colorant végétal,Y
657,Marshmallows,Gélatine,N,Sucre,Y,Glucose,Y,Blancs œufs,N,Vanille,Y,Eau,Y,Marshmallows véganes,Agar-agar,Y,Sucre,Y,Glucose,Y,Aquafaba,Y,Vanille,Y,Eau,Y
658,Calissons d'Aix,Amandes,Y,Melon confit,Y,Sucre,Y,Blancs œufs,N,Miel,N,Fleur d'oranger,Y,Calissons véganes,Amandes,Y,Melon confit,Y,Sucre,Y,Aquafaba,Y,Sirop d'agave,Y,Fleur d'oranger,Y
659,Berlingots,Sucre,Y,Glucose,Y,Arômes,Y,Colorants,Y,Acide citrique,Y,Eau,Y,Berlingots véganes,Sucre,Y,Glucose,Y,Arômes végétaux,Y,Colorants végétaux,Y,Acide citrique,Y,Eau,Y
660,Pastilles Vichy,Sucre,Y,Menthe,Y,Bicarbonate,Y,Glucose,Y,Arôme,Y,Eau,Y,Pastilles véganes,Sucre,Y,Menthe,Y,Bicarbonate,Y,Glucose,Y,Arôme végétal,Y,Eau,Y
661,Tarte au chocolat,Pâte sablée,Y,Chocolat noir,Y,Crème,N,Œufs,N,Beurre,N,Sucre,Y,Tarte chocolat végane,Pâte sablée végane,Y,Chocolat noir,Y,Crème végétale,Y,Aquafaba,Y,Beurre végétal,Y,Sucre,Y
662,Tarte aux noix,Pâte brisée,Y,Noix,Y,Œufs,N,Crème,N,Miel,N,Sucre,Y,Tarte noix végane,Pâte brisée végane,Y,Noix,Y,Aquafaba,Y,Crème végétale,Y,Sirop d'érable,Y,Sucre,Y
663,Tarte aux abricots,Pâte sablée,Y,Abricots,Y,Crème d'amande,N,Sucre,Y,Amandes,Y,Vanille,Y,Tarte abricots végane,Pâte sablée végane,Y,Abricots,Y,Crème amande végane,Y,Sucre,Y,Amandes,Y,Vanille,Y
664,Tarte aux pruneaux,Pâte brisée,Y,Pruneaux,Y,Crème anglaise,N,Armagnac,Y,Sucre,Y,Vanille,Y,Tarte pruneaux végane,Pâte brisée végane,Y,Pruneaux,Y,Crème anglaise végane,Y,Armagnac,Y,Sucre,Y,Vanille,Y
665,Tarte Bourdaloue,Pâte sablée,Y,Poires,Y,Crème d'amande,N,Amandes,Y,Sucre,Y,Vanille,Y,Tarte Bourdaloue végane,Pâte sablée végane,Y,Poires,Y,Crème amande végane,Y,Amandes,Y,Sucre,Y,Vanille,Y
666,Tarte alsacienne,Pâte brisée,Y,Pommes,Y,Crème,N,Œufs,N,Sucre,Y,Cannelle,Y,Tarte alsacienne végane,Pâte brisée végane,Y,Pommes,Y,Crème végétale,Y,Aquafaba,Y,Sucre,Y,Cannelle,Y
667,Tarte normande,Pâte brisée,Y,Pommes,Y,Crème,N,Calvados,Y,Sucre,Y,Cannelle,Y,Tarte normande végane,Pâte brisée végane,Y,Pommes,Y,Crème végétale,Y,Calvados,Y,Sucre,Y,Cannelle,Y
668,Tarte fine aux pommes,Pâte feuilletée,Y,Pommes,Y,Beurre,N,Sucre,Y,Cannelle,Y,Calvados,Y,Tarte fine végane,Pâte feuilletée végane,Y,Pommes,Y,Beurre végétal,Y,Sucre,Y,Cannelle,Y,Calvados,Y
669,Galette des rois,Pâte feuilletée,Y,Crème d'amande,N,Œufs,N,Beurre,N,Sucre,Y,Rhum,Y,Galette végane,Pâte feuilletée végane,Y,Crème amande végane,Y,Aquafaba,Y,Beurre végétal,Y,Sucre,Y,Rhum,Y
670,Galette bretonne,Farine,Y,Beurre salé,N,Sucre,Y,Œufs,N,Levure,Y,Sel,Y,Galette bretonne végane,Farine,Y,Beurre salé végétal,Y,Sucre,Y,Aquafaba,Y,Levure,Y,Sel,Y
671,Quatre-quarts,Farine,Y,Beurre,N,Sucre,Y,Œufs,N,Levure,Y,Vanille,Y,Quatre-quarts végane,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Levure,Y,Vanille,Y
672,Cake aux fruits,Farine,Y,Beurre,N,Sucre,Y,Œufs,N,Fruits confits,Y,Rhum,Y,Cake végane,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Fruits confits,Y,Rhum,Y
673,Cake au citron,Farine,Y,Beurre,N,Sucre,Y,Œufs,N,Citron,Y,Levure,Y,Cake citron végane,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Citron,Y,Levure,Y
674,Cake marbré,Farine,Y,Beurre,N,Sucre,Y,Œufs,N,Cacao,Y,Vanille,Y,Cake marbré végane,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Cacao,Y,Vanille,Y
675,Gâteau au yaourt,Yaourt,N,Farine,Y,Sucre,Y,Œufs,N,Huile,Y,Levure,Y,Gâteau yaourt végane,Yaourt végétal,Y,Farine,Y,Sucre,Y,Aquafaba,Y,Huile,Y,Levure,Y
676,Gâteau au chocolat,Farine,Y,Chocolat,Y,Beurre,N,Sucre,Y,Œufs,N,Levure,Y,Gâteau chocolat végane,Farine,Y,Chocolat végane,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Levure,Y
677,Moelleux au chocolat,Chocolat noir,Y,Beurre,N,Sucre,Y,Œufs,N,Farine,Y,Vanille,Y,Moelleux végane,Chocolat noir,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Farine,Y,Vanille,Y
678,Fondant au chocolat,Chocolat noir,Y,Beurre,N,Sucre,Y,Œufs,N,Farine,Y,Sel,Y,Fondant végane,Chocolat noir,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Farine,Y,Sel,Y
679,Brownies,Chocolat noir,Y,Beurre,N,Sucre,Y,Œufs,N,Farine,Y,Noix,Y,Brownies véganes,Chocolat noir,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Farine,Y,Noix,Y
680,Blondies,Chocolat blanc,Y,Beurre,N,Sucre,Y,Œufs,N,Farine,Y,Vanille,Y,Blondies véganes,Chocolat blanc végétal,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Farine,Y,Vanille,Y
681,Muffins chocolat,Farine,Y,Chocolat,Y,Beurre,N,Sucre,Y,Œufs,N,Lait,N,Muffins véganes,Farine,Y,Chocolat végane,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Lait végétal,Y
682,Muffins myrtilles,Farine,Y,Myrtilles,Y,Beurre,N,Sucre,Y,Œufs,N,Lait,N,Muffins myrtilles véganes,Farine,Y,Myrtilles,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Lait végétal,Y
683,Cupcakes,Farine,Y,Beurre,N,Sucre,Y,Œufs,N,Levure,Y,Vanille,Y,Cupcakes véganes,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Levure,Y,Vanille,Y
684,Red velvet,Farine,Y,Beurre,N,Sucre,Y,Œufs,N,Colorant rouge,Y,Cacao,Y,Red velvet végane,Farine,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Colorant végétal,Y,Cacao,Y
685,Carrot cake,Farine,Y,Carottes,Y,Huile,Y,Sucre,Y,Œufs,N,Cannelle,Y,Carrot cake végane,Farine,Y,Carottes,Y,Huile,Y,Sucre,Y,Aquafaba,Y,Cannelle,Y
686,Cheesecake,Fromage blanc,N,Biscuits,Y,Beurre,N,Sucre,Y,Œufs,N,Vanille,Y,Cheesecake végane,Fromage végétal,Y,Biscuits véganes,Y,Beurre végétal,Y,Sucre,Y,Aquafaba,Y,Vanille,Y
687,Banoffee,Biscuits,Y,Beurre,N,Bananes,Y,Caramel,Y,Crème,N,Chocolat,Y,Banoffee végane,Biscuits véganes,Y,Beurre végétal,Y,Bananes,Y,Caramel végane,Y,Crème végétale,Y,Chocolat,Y
688,Pavlova,Blancs œufs,N,Sucre,Y,Crème,N,Fruits,Y,Vanille,Y,Maïzena,Y,Pavlova végane,Aquafaba,Y,Sucre,Y,Crème végétale,Y,Fruits,Y,Vanille,Y,Maïzena,Y
689,Eton mess,Meringue,N,Crème,N,Fraises,Y,Sucre,Y,Vanille,Y,Menthe,Y,Eton mess végane,Meringue végane,Y,Crème végétale,Y,Fraises,Y,Sucre,Y,Vanille,Y,Menthe,Y
690,Trifle,Génoise,Y,Crème anglaise,N,Fruits,Y,Gelée,Y,Crème chantilly,N,Amandes,Y,Trifle végane,Génoise végane,Y,Crème anglaise végane,Y,Fruits,Y,Gelée végane,Y,Chantilly végétale,Y,Amandes,Y
691,Charlotte,Biscuits cuillère,Y,Mousse,N,Fruits,Y,Gélatine,N,Crème,N,Sucre,Y,Charlotte végane,Biscuits véganes,Y,Mousse végétale,Y,Fruits,Y,Agar-agar,Y,Crème végétale,Y,Sucre,Y
692,Bavarois,Crème anglaise,N,Gélatine,N,Crème fouettée,N,Fruits,Y,Sucre,Y,Vanille,Y,Bavarois végane,Crème anglaise végane,Y,Agar-agar,Y,Crème fouettée végétale,Y,Fruits,Y,Sucre,Y,Vanille,Y
693,Parfait glacé,Crème,N,Œufs,N,Sucre,Y,Fruits,Y,Alcool,Y,Vanille,Y,Parfait glacé végane,Crème coco,Y,Aquafaba,Y,Sucre,Y,Fruits,Y,Alcool,Y,Vanille,Y
694,Vacherin,Meringue,N,Crème glacée,N,Fruits,Y,Crème chantilly,N,Sucre,Y,Vanille,Y,Vacherin végane,Meringue végane,Y,Glace végétale,Y,Fruits,Y,Chantilly végétale,Y,Sucre,Y,Vanille,Y
695,Omelette à la confiture,Œufs,N,Confiture,Y,Sucre,Y,Beurre,N,Vanille,Y,Lait,N,Omelette végane sucrée,Aquafaba,Y,Confiture,Y,Sucre,Y,Beurre végétal,Y,Vanille,Y,Lait végétal,Y
696,Soufflé aux framboises,Œufs,N,Framboises,Y,Sucre,Y,Beurre,N,Farine,Y,Lait,N,Soufflé végane framboises,Aquafaba,Y,Framboises,Y,Sucre,Y,Beurre végétal,Y,Farine,Y,Lait végétal,Y
697,Soufflé Grand Marnier,Œufs,N,Grand Marnier,Y,Sucre,Y,Beurre,N,Farine,Y,Lait,N,Soufflé végane Grand Marnier,Aquafaba,Y,Grand Marnier,Y,Sucre,Y,Beurre végétal,Y,Farine,Y,Lait végétal,Y
